edad,tipo_trabajo,estado_civil,nivel_educativo,incumplimiento_pago,saldo_promedio_anual,credito_hipotecario,credito_consumo,medio_contacto,dia_contacto,mes_contacto,duracion_contacto,num_contactos_campania,dias_desde_contacto_previo,num_contactos_previos,resultado_campania_previa,suscripcion_deposito
32,tecnico,soltero,secundaria,no,493.0,no,no,celular,13,agosto,289.0,2,-1.0,0,desconocido,no
51,obrero,casado,primaria,no,97.0,no,no,celular,13,agosto,286.0,2,-1.0,0,desconocido,no
43,tecnico,soltero,secundaria,no,140.0,si,no,celular,13,agosto,221.0,2,-1.0,0,desconocido,no
50,independiente,casado,secundaria,no,10052.0,no,no,celular,13,agosto,665.0,2,-1.0,0,desconocido,si
50,gerencia,casado,superior,no,4.0,no,no,celular,13,agosto,143.0,2,-1.0,0,desconocido,no
55,servicios,casado,secundaria,no,-31.0,no,si,celular,13,agosto,81.0,2,-1.0,0,desconocido,no
58,jubilado,casado,superior,no,0.0,no,no,celular,13,agosto,641.0,4,-1.0,0,desconocido,si
48,obrero,casado,secundaria,no,893.0,no,no,celular,13,agosto,62.0,2,-1.0,0,desconocido,no
47,,casado,secundaria,no,769.0,si,no,celular,13,agosto,151.0,2,-1.0,0,desconocido,no
39,tecnico,casado,secundaria,no,8.0,no,si,celular,13,agosto,87.0,2,-1.0,0,desconocido,no
31,tecnico,soltero,secundaria,no,4.0,no,no,celular,13,agosto,202.0,2,-1.0,0,desconocido,no
51,tecnico,casado,secundaria,no,805.0,no,no,celular,13,agosto,270.0,2,-1.0,0,desconocido,no
41,tecnico,casado,secundaria,no,563.0,si,no,celular,13,agosto,69.0,4,-1.0,0,desconocido,no
59,jubilado,casado,primaria,no,249.0,no,no,celular,13,agosto,432.0,5,-1.0,0,desconocido,no
45,tecnico,casado,secundaria,no,144.0,no,no,celular,13,agosto,299.0,4,-1.0,0,desconocido,no
52,tecnico,divorciado,secundaria,no,152.0,no,no,celular,13,agosto,404.0,6,-1.0,0,desconocido,si
31,gerencia,casado,superior,no,156.0,no,no,celular,13,agosto,657.0,7,-1.0,0,desconocido,si
32,gerencia,soltero,superior,no,1047.0,si,no,celular,13,agosto,203.0,6,-1.0,0,desconocido,no
38,tecnico,soltero,secundaria,no,227.0,no,no,celular,13,agosto,95.0,4,-1.0,0,desconocido,no
48,obrero,casado,primaria,no,890.0,no,no,celular,13,agosto,157.0,6,-1.0,0,desconocido,no
39,tecnico,casado,superior,no,4373.0,si,no,celular,13,agosto,78.0,6,-1.0,0,desconocido,no
53,tecnico,casado,secundaria,no,9146.0,no,no,celular,13,agosto,136.0,4,-1.0,0,desconocido,no
35,tecnico,divorciado,secundaria,no,3549.0,si,no,celular,13,agosto,250.0,4,-1.0,0,desconocido,no
36,gerencia,soltero,superior,no,0.0,no,no,celular,13,agosto,296.0,8,-1.0,0,desconocido,no
36,tecnico,soltero,secundaria,no,9149.0,si,no,celular,13,agosto,141.0,3,-1.0,0,desconocido,no
40,gerencia,casado,superior,no,66.0,no,no,celular,13,agosto,737.0,4,-1.0,0,desconocido,si
30,tecnico,soltero,superior,no,0.0,si,no,celular,13,agosto,150.0,4,-1.0,0,desconocido,no
60,obrero,casado,primaria,no,0.0,no,si,celular,13,agosto,324.0,4,-1.0,0,desconocido,no
40,tecnico,casado,secundaria,no,95.0,no,no,celular,13,agosto,156.0,4,-1.0,0,desconocido,no
33,gerencia,casado,superior,no,728.0,si,no,celular,13,agosto,275.0,5,-1.0,0,desconocido,no
51,tecnico,casado,secundaria,no,317.0,no,no,celular,13,agosto,328.0,4,-1.0,0,desconocido,no
36,tecnico,divorciado,secundaria,no,1941.0,no,si,celular,13,agosto,156.0,4,-1.0,0,desconocido,no
45,tecnico,divorciado,superior,no,206.0,no,no,celular,13,agosto,376.0,4,-1.0,0,desconocido,no
47,,casado,secundaria,no,328.0,no,no,celular,13,agosto,260.0,2,-1.0,0,desconocido,no
34,gerencia,soltero,superior,no,9827.0,si,no,celular,13,agosto,871.0,4,-1.0,0,desconocido,si
57,obrero,casado,primaria,no,696.0,si,no,celular,13,agosto,89.0,6,-1.0,0,desconocido,no
58,servicios,casado,secundaria,no,627.0,no,no,celular,13,agosto,110.0,4,-1.0,0,desconocido,no
36,gerencia,casado,superior,no,274.0,no,no,celular,13,agosto,122.0,2,-1.0,0,desconocido,no
40,gerencia,divorciado,superior,no,862.0,si,no,celular,13,agosto,98.0,2,-1.0,0,desconocido,no
45,tecnico,soltero,secundaria,no,113.0,si,si,celular,13,agosto,165.0,2,-1.0,0,desconocido,no
52,desempleado,casado,secundaria,no,9139.0,no,no,celular,13,agosto,684.0,2,-1.0,0,desconocido,no
53,servicios,casado,secundaria,no,6170.0,no,no,celular,13,agosto,838.0,4,-1.0,0,desconocido,si
43,gerencia,casado,superior,no,2383.0,no,no,celular,13,agosto,379.0,6,-1.0,0,desconocido,si
47,obrero,casado,primaria,no,2642.0,no,no,celular,13,agosto,310.0,2,-1.0,0,desconocido,no
59,obrero,casado,secundaria,no,10054.0,no,no,telefono_fijo,13,agosto,79.0,6,-1.0,0,desconocido,no
59,jubilado,casado,secundaria,no,25947.0,no,no,celular,13,agosto,292.0,2,-1.0,0,desconocido,no
33,gerencia,divorciado,superior,no,0.0,no,no,celular,13,agosto,305.0,2,-1.0,0,desconocido,no
55,tecnico,casado,secundaria,no,199.0,no,no,celular,13,agosto,15.0,17,-1.0,0,desconocido,no
30,tecnico,soltero,superior,no,635.0,no,no,celular,13,agosto,851.0,8,-1.0,0,desconocido,si
34,tecnico,casado,secundaria,no,0.0,si,si,telefono_fijo,13,agosto,60.0,2,-1.0,0,desconocido,no
41,gerencia,divorciado,superior,no,4329.0,si,no,celular,13,agosto,559.0,4,-1.0,0,desconocido,no
35,gerencia,divorciado,superior,no,434.0,si,no,celular,13,agosto,1314.0,2,-1.0,0,desconocido,si
34,tecnico,casado,secundaria,no,-346.0,no,no,celular,13,agosto,136.0,4,-1.0,0,desconocido,no
52,gerencia,soltero,superior,no,556.0,no,no,celular,13,agosto,733.0,6,-1.0,0,desconocido,no
35,tecnico,soltero,superior,no,303.0,no,no,celular,13,agosto,713.0,2,-1.0,0,desconocido,no
41,tecnico,divorciado,secundaria,no,258.0,no,no,celular,13,agosto,104.0,6,-1.0,0,desconocido,no
31,gerencia,soltero,superior,no,6413.0,no,no,celular,13,agosto,517.0,2,-1.0,0,desconocido,no
40,gerencia,casado,superior,no,143.0,no,no,celular,13,agosto,832.0,6,-1.0,0,desconocido,no
44,gerencia,divorciado,superior,no,0.0,no,no,celular,13,agosto,169.0,2,-1.0,0,desconocido,no
31,tecnico,casado,secundaria,no,-302.0,no,no,celular,13,agosto,195.0,2,-1.0,0,desconocido,no
30,gerencia,soltero,superior,no,756.0,no,no,celular,13,agosto,321.0,4,-1.0,0,desconocido,no
50,gerencia,casado,superior,no,400.0,no,no,celular,13,agosto,343.0,2,-1.0,0,desconocido,no
32,gerencia,soltero,superior,no,90.0,no,no,celular,13,agosto,116.0,2,-1.0,0,desconocido,no
58,gerencia,soltero,superior,no,2297.0,no,no,celular,13,agosto,96.0,2,-1.0,0,desconocido,no
56,empleada_hogar,casado,primaria,no,19.0,no,no,celular,13,agosto,111.0,2,-1.0,0,desconocido,no
30,gerencia,casado,secundaria,no,877.0,si,si,celular,13,agosto,92.0,5,-1.0,0,desconocido,no
48,servicios,casado,secundaria,no,400.0,si,si,celular,13,agosto,158.0,1,-1.0,0,desconocido,no
54,gerencia,casado,superior,no,588.0,no,no,celular,13,agosto,327.0,1,-1.0,0,desconocido,no
51,obrero,casado,primaria,no,3754.0,no,si,celular,13,agosto,202.0,3,-1.0,0,desconocido,no
59,jubilado,casado,primaria,no,1393.0,si,si,celular,13,agosto,314.0,1,-1.0,0,desconocido,no
34,tecnico,soltero,secundaria,no,16.0,no,no,celular,13,agosto,990.0,1,-1.0,0,desconocido,si
43,gerencia,divorciado,superior,no,666.0,no,no,celular,13,agosto,160.0,3,-1.0,0,desconocido,no
39,obrero,casado,primaria,no,52.0,no,no,celular,13,agosto,69.0,1,-1.0,0,desconocido,no
47,empleada_hogar,casado,primaria,no,183.0,no,no,celular,13,agosto,144.0,1,-1.0,0,desconocido,no
48,,divorciado,secundaria,no,362.0,no,no,celular,13,agosto,529.0,1,-1.0,0,desconocido,si
32,tecnico,casado,secundaria,no,199.0,no,si,celular,13,agosto,363.0,1,-1.0,0,desconocido,no
58,gerencia,casado,superior,no,3948.0,no,si,celular,13,agosto,76.0,1,-1.0,0,desconocido,no
36,gerencia,casado,superior,no,114.0,no,no,celular,13,agosto,342.0,1,-1.0,0,desconocido,no
32,tecnico,casado,secundaria,no,5122.0,no,no,celular,13,agosto,31.0,1,-1.0,0,desconocido,no
30,emprendedor,casado,superior,no,366.0,no,no,celular,13,agosto,75.0,6,-1.0,0,desconocido,no
53,tecnico,divorciado,secundaria,no,1950.0,no,no,celular,13,agosto,111.0,1,-1.0,0,desconocido,no
47,obrero,casado,secundaria,no,1303.0,no,no,celular,13,agosto,68.0,3,-1.0,0,desconocido,no
33,gerencia,casado,superior,no,191.0,no,no,celular,13,agosto,1148.0,2,-1.0,0,desconocido,si
56,tecnico,divorciado,secundaria,no,1561.0,no,no,celular,13,agosto,75.0,1,-1.0,0,desconocido,no
30,gerencia,casado,superior,no,388.0,no,no,celular,13,agosto,157.0,1,-1.0,0,desconocido,no
30,gerencia,divorciado,superior,no,46.0,no,no,celular,13,agosto,382.0,3,-1.0,0,desconocido,no
35,tecnico,soltero,superior,no,354.0,si,no,celular,13,agosto,274.0,1,-1.0,0,desconocido,no
37,gerencia,casado,superior,no,887.0,no,no,celular,13,agosto,257.0,5,-1.0,0,desconocido,no
30,tecnico,soltero,secundaria,no,309.0,no,no,celular,13,agosto,99.0,1,-1.0,0,desconocido,no
35,gerencia,casado,superior,no,1036.0,no,no,celular,13,agosto,356.0,1,-1.0,0,desconocido,no
33,tecnico,casado,secundaria,no,3.0,no,no,celular,13,agosto,212.0,3,-1.0,0,desconocido,no
59,jubilado,casado,primaria,no,474.0,no,no,celular,13,agosto,139.0,3,-1.0,0,desconocido,no
34,tecnico,soltero,superior,no,2195.0,no,no,telefono_fijo,13,agosto,490.0,3,-1.0,0,desconocido,no
41,tecnico,soltero,superior,no,5389.0,no,no,celular,13,agosto,209.0,5,-1.0,0,desconocido,no
42,gerencia,casado,superior,no,17.0,no,no,celular,13,agosto,175.0,6,-1.0,0,desconocido,no
30,gerencia,soltero,superior,no,717.0,si,no,celular,13,agosto,130.0,3,-1.0,0,desconocido,no
59,tecnico,casado,secundaria,no,3562.0,no,no,celular,13,agosto,121.0,1,-1.0,0,desconocido,no
42,tecnico,casado,superior,no,1493.0,si,si,celular,13,agosto,78.0,1,-1.0,0,desconocido,no
47,empleada_hogar,casado,secundaria,no,582.0,no,no,celular,13,agosto,73.0,1,-1.0,0,desconocido,no
43,tecnico,casado,superior,no,1201.0,si,si,celular,13,agosto,84.0,3,-1.0,0,desconocido,no
50,servicios,casado,primaria,no,12.0,si,no,celular,13,agosto,168.0,1,-1.0,0,desconocido,no
48,gerencia,casado,superior,no,732.0,no,no,celular,13,agosto,255.0,1,-1.0,0,desconocido,no
40,gerencia,divorciado,superior,no,823.0,no,no,celular,13,agosto,159.0,4,-1.0,0,desconocido,no
35,gerencia,casado,superior,no,3481.0,no,no,celular,13,agosto,388.0,3,-1.0,0,desconocido,no
47,tecnico,casado,secundaria,no,599.0,si,no,celular,13,agosto,99.0,3,-1.0,0,desconocido,no
47,servicios,casado,primaria,no,1803.0,si,si,celular,13,agosto,82.0,7,-1.0,0,desconocido,no
60,gerencia,casado,secundaria,no,13238.0,no,no,celular,13,agosto,418.0,4,-1.0,0,desconocido,no
44,gerencia,divorciado,superior,no,3321.0,no,no,celular,13,agosto,73.0,3,-1.0,0,desconocido,no
53,tecnico,casado,secundaria,no,100.0,no,no,celular,13,agosto,205.0,4,-1.0,0,desconocido,no
32,gerencia,casado,superior,no,1517.0,no,no,celular,13,agosto,202.0,3,-1.0,0,desconocido,no
30,tecnico,casado,secundaria,no,574.0,no,no,celular,13,agosto,394.0,4,-1.0,0,desconocido,no
30,tecnico,soltero,superior,no,177.0,no,no,celular,13,agosto,109.0,3,-1.0,0,desconocido,no
51,tecnico,casado,secundaria,no,427.0,no,no,celular,13,agosto,233.0,8,-1.0,0,desconocido,no
56,gerencia,casado,superior,no,16377.0,no,no,celular,13,agosto,107.0,8,-1.0,0,desconocido,no
30,gerencia,soltero,superior,no,1637.0,si,no,celular,13,agosto,163.0,3,-1.0,0,desconocido,no
47,obrero,casado,secundaria,no,1021.0,no,no,celular,13,agosto,399.0,3,-1.0,0,desconocido,no
56,obrero,casado,primaria,no,397.0,si,no,celular,13,agosto,240.0,2,-1.0,0,desconocido,no
54,servicios,casado,secundaria,no,6376.0,no,no,celular,13,agosto,274.0,3,-1.0,0,desconocido,no
36,gerencia,soltero,superior,no,202.0,no,no,celular,13,agosto,150.0,4,-1.0,0,desconocido,no
34,gerencia,casado,superior,no,101.0,si,no,celular,13,agosto,209.0,5,-1.0,0,desconocido,no
36,gerencia,casado,superior,no,396.0,no,no,celular,13,agosto,67.0,5,-1.0,0,desconocido,no
32,,soltero,superior,no,497.0,si,no,celular,13,agosto,132.0,4,-1.0,0,desconocido,no
30,,casado,superior,no,631.0,no,no,celular,13,agosto,293.0,3,-1.0,0,desconocido,no
42,tecnico,casado,superior,no,1361.0,no,no,celular,13,agosto,75.0,5,-1.0,0,desconocido,no
34,tecnico,casado,secundaria,no,2959.0,no,no,celular,13,agosto,413.0,5,-1.0,0,desconocido,no
56,obrero,casado,primaria,no,379.0,no,no,celular,13,agosto,58.0,5,-1.0,0,desconocido,no
40,tecnico,soltero,secundaria,no,-239.0,no,no,celular,13,agosto,399.0,2,-1.0,0,desconocido,no
37,gerencia,soltero,superior,no,455.0,si,no,celular,13,agosto,904.0,6,-1.0,0,desconocido,si
59,gerencia,soltero,superior,no,684.0,no,no,celular,13,agosto,48.0,13,-1.0,0,desconocido,no
31,gerencia,soltero,superior,no,1494.0,no,no,celular,13,agosto,275.0,12,-1.0,0,desconocido,no
38,gerencia,casado,superior,no,120.0,no,no,celular,13,agosto,449.0,4,-1.0,0,desconocido,no
45,obrero,casado,secundaria,no,241.0,no,no,celular,13,agosto,536.0,5,-1.0,0,desconocido,no
40,empleada_hogar,casado,secundaria,no,163.0,no,no,celular,13,agosto,158.0,7,-1.0,0,desconocido,no
42,tecnico,casado,secundaria,no,1355.0,no,no,celular,13,agosto,113.0,6,-1.0,0,desconocido,no
42,gerencia,soltero,superior,no,525.0,no,no,celular,13,agosto,127.0,2,-1.0,0,desconocido,no
58,jubilado,casado,secundaria,no,8332.0,no,no,celular,13,agosto,740.0,4,-1.0,0,desconocido,no
50,obrero,divorciado,primaria,no,171.0,no,no,celular,14,agosto,75.0,3,-1.0,0,desconocido,no
48,,casado,desconocido,no,3756.0,no,no,celular,14,agosto,65.0,10,-1.0,0,desconocido,no
52,tecnico,divorciado,secundaria,no,-558.0,no,no,celular,14,agosto,152.0,5,-1.0,0,desconocido,no
52,tecnico,casado,secundaria,no,1064.0,no,no,celular,14,agosto,106.0,2,-1.0,0,desconocido,no
40,gerencia,casado,superior,no,8902.0,si,no,celular,14,agosto,464.0,5,-1.0,0,desconocido,no
31,gerencia,casado,superior,no,512.0,si,no,celular,14,agosto,96.0,3,-1.0,0,desconocido,no
35,gerencia,casado,superior,no,178.0,no,no,celular,14,agosto,76.0,2,-1.0,0,desconocido,no
38,gerencia,soltero,superior,no,2117.0,no,no,celular,14,agosto,81.0,2,-1.0,0,desconocido,no
51,empleada_hogar,casado,primaria,no,137.0,no,no,celular,14,agosto,169.0,2,-1.0,0,desconocido,no
48,empleada_hogar,casado,primaria,no,469.0,no,no,celular,14,agosto,103.0,2,-1.0,0,desconocido,no
35,gerencia,soltero,superior,no,467.0,si,no,celular,14,agosto,82.0,2,-1.0,0,desconocido,no
30,tecnico,soltero,secundaria,no,160.0,no,no,celular,14,agosto,90.0,2,-1.0,0,desconocido,no
54,servicios,casado,secundaria,no,869.0,no,no,celular,14,agosto,152.0,2,-1.0,0,desconocido,no
34,tecnico,casado,secundaria,no,903.0,si,no,celular,14,agosto,67.0,2,-1.0,0,desconocido,no
36,tecnico,casado,secundaria,no,930.0,no,no,celular,14,agosto,175.0,2,-1.0,0,desconocido,no
36,gerencia,casado,superior,no,406.0,no,no,celular,14,agosto,123.0,2,-1.0,0,desconocido,no
42,tecnico,casado,secundaria,no,27.0,no,no,celular,14,agosto,259.0,4,-1.0,0,desconocido,no
58,,casado,secundaria,no,855.0,no,no,celular,14,agosto,81.0,2,-1.0,0,desconocido,no
38,gerencia,soltero,superior,no,2454.0,si,no,celular,14,agosto,373.0,2,-1.0,0,desconocido,no
40,empleada_hogar,casado,secundaria,no,864.0,no,no,celular,14,agosto,36.0,2,-1.0,0,desconocido,no
34,tecnico,divorciado,secundaria,no,-324.0,no,no,celular,14,agosto,166.0,4,-1.0,0,desconocido,no
48,gerencia,casado,superior,no,732.0,no,no,celular,14,agosto,157.0,2,-1.0,0,desconocido,no
39,,divorciado,secundaria,no,399.0,si,si,celular,14,agosto,133.0,2,-1.0,0,desconocido,no
33,tecnico,casado,secundaria,no,620.0,no,no,celular,14,agosto,106.0,2,-1.0,0,desconocido,no
57,tecnico,divorciado,secundaria,no,3043.0,no,no,celular,14,agosto,707.0,2,-1.0,0,desconocido,si
37,tecnico,divorciado,secundaria,no,2686.0,no,no,celular,14,agosto,144.0,4,-1.0,0,desconocido,no
53,obrero,casado,secundaria,no,427.0,no,si,celular,14,agosto,360.0,4,-1.0,0,desconocido,no
39,tecnico,casado,secundaria,no,5574.0,no,no,celular,14,agosto,102.0,2,-1.0,0,desconocido,no
43,tecnico,divorciado,secundaria,no,64.0,si,no,celular,14,agosto,55.0,2,-1.0,0,desconocido,no
59,obrero,casado,primaria,no,3062.0,si,no,celular,14,agosto,87.0,2,-1.0,0,desconocido,no
32,desempleado,casado,superior,no,394.0,si,no,celular,14,agosto,266.0,2,-1.0,0,desconocido,no
42,tecnico,casado,superior,no,13410.0,no,si,celular,14,agosto,149.0,2,-1.0,0,desconocido,no
58,jubilado,casado,secundaria,no,2553.0,no,no,celular,14,agosto,366.0,2,-1.0,0,desconocido,no
33,tecnico,soltero,superior,no,68.0,no,no,celular,14,agosto,96.0,2,-1.0,0,desconocido,no
48,tecnico,casado,superior,no,648.0,no,no,celular,14,agosto,85.0,2,-1.0,0,desconocido,no
43,gerencia,casado,superior,no,354.0,no,no,celular,14,agosto,169.0,10,-1.0,0,desconocido,no
36,gerencia,casado,secundaria,no,3.0,no,no,celular,14,agosto,250.0,2,-1.0,0,desconocido,no
35,tecnico,soltero,secundaria,no,1717.0,no,no,celular,14,agosto,206.0,2,-1.0,0,desconocido,no
57,desconocido,casado,primaria,no,270.0,no,no,celular,14,agosto,526.0,2,-1.0,0,desconocido,no
36,tecnico,casado,secundaria,no,2394.0,no,no,celular,14,agosto,184.0,2,-1.0,0,desconocido,no
43,gerencia,divorciado,superior,no,1819.0,no,si,celular,14,agosto,41.0,2,-1.0,0,desconocido,no
41,gerencia,divorciado,superior,no,20479.0,no,no,celular,14,agosto,229.0,2,-1.0,0,desconocido,no
47,,casado,secundaria,no,6703.0,no,no,celular,14,agosto,252.0,3,-1.0,0,desconocido,no
40,empleada_hogar,casado,secundaria,no,4610.0,no,no,celular,14,agosto,154.0,2,-1.0,0,desconocido,no
47,tecnico,divorciado,secundaria,no,691.0,no,no,celular,14,agosto,103.0,2,-1.0,0,desconocido,no
35,tecnico,casado,secundaria,no,688.0,no,no,celular,14,agosto,137.0,2,-1.0,0,desconocido,no
35,tecnico,soltero,superior,no,755.0,no,no,celular,14,agosto,125.0,2,-1.0,0,desconocido,no
48,gerencia,casado,superior,no,2498.0,no,no,celular,14,agosto,98.0,2,-1.0,0,desconocido,no
33,gerencia,soltero,superior,no,3623.0,no,no,celular,14,agosto,107.0,2,-1.0,0,desconocido,no
56,tecnico,casado,secundaria,no,2065.0,no,no,celular,14,agosto,71.0,2,-1.0,0,desconocido,no
55,servicios,casado,superior,no,64.0,si,si,celular,14,agosto,151.0,6,-1.0,0,desconocido,no
31,independiente,casado,superior,no,414.0,no,no,celular,14,agosto,169.0,5,-1.0,0,desconocido,no
43,gerencia,casado,superior,no,244.0,no,no,celular,14,agosto,167.0,2,-1.0,0,desconocido,no
44,gerencia,casado,superior,no,6945.0,no,no,celular,14,agosto,114.0,3,-1.0,0,desconocido,no
41,gerencia,casado,superior,no,1194.0,no,no,celular,14,agosto,50.0,5,-1.0,0,desconocido,no
54,servicios,casado,secundaria,no,131.0,no,no,celular,14,agosto,252.0,2,-1.0,0,desconocido,no
56,emprendedor,divorciado,secundaria,no,179.0,no,no,celular,14,agosto,47.0,2,-1.0,0,desconocido,no
35,gerencia,soltero,secundaria,no,1189.0,no,si,celular,14,agosto,92.0,2,-1.0,0,desconocido,no
30,tecnico,casado,superior,no,910.0,no,no,celular,14,agosto,228.0,2,-1.0,0,desconocido,no
37,gerencia,soltero,superior,no,131.0,no,no,telefono_fijo,14,agosto,293.0,2,-1.0,0,desconocido,no
55,jubilado,casado,primaria,no,3334.0,no,no,celular,14,agosto,632.0,4,-1.0,0,desconocido,si
36,tecnico,casado,secundaria,no,25.0,no,no,celular,14,agosto,98.0,2,-1.0,0,desconocido,no
54,gerencia,casado,superior,no,0.0,no,no,celular,14,agosto,260.0,7,-1.0,0,desconocido,no
30,tecnico,soltero,secundaria,no,2782.0,no,no,celular,14,agosto,205.0,2,-1.0,0,desconocido,no
57,jubilado,casado,secundaria,no,663.0,no,no,celular,14,agosto,107.0,2,-1.0,0,desconocido,no
34,tecnico,soltero,secundaria,si,-14.0,no,no,celular,14,agosto,85.0,2,-1.0,0,desconocido,no
59,tecnico,casado,secundaria,no,316.0,no,no,celular,14,agosto,200.0,4,-1.0,0,desconocido,no
39,tecnico,casado,superior,no,99.0,no,no,celular,14,agosto,170.0,2,-1.0,0,desconocido,no
57,jubilado,casado,secundaria,no,191.0,no,no,celular,14,agosto,127.0,4,-1.0,0,desconocido,no
47,tecnico,divorciado,secundaria,no,2836.0,no,si,celular,14,agosto,10.0,2,-1.0,0,desconocido,no
30,gerencia,casado,superior,no,1165.0,si,si,celular,14,agosto,80.0,2,-1.0,0,desconocido,no
50,gerencia,soltero,superior,no,490.0,no,no,celular,14,agosto,273.0,5,-1.0,0,desconocido,no
47,gerencia,casado,superior,no,3681.0,no,no,celular,14,agosto,101.0,2,-1.0,0,desconocido,no
57,tecnico,casado,secundaria,no,2625.0,no,no,celular,14,agosto,465.0,2,-1.0,0,desconocido,no
32,tecnico,soltero,superior,no,1038.0,no,no,celular,14,agosto,128.0,4,-1.0,0,desconocido,no
40,tecnico,soltero,superior,no,539.0,no,no,celular,14,agosto,121.0,2,-1.0,0,desconocido,no
34,tecnico,casado,superior,no,8029.0,si,no,celular,14,agosto,593.0,4,-1.0,0,desconocido,si
44,emprendedor,casado,superior,no,624.0,no,no,telefono_fijo,14,agosto,552.0,2,-1.0,0,desconocido,si
39,gerencia,soltero,superior,no,668.0,no,no,celular,14,agosto,297.0,2,-1.0,0,desconocido,no
33,tecnico,soltero,superior,no,0.0,no,no,celular,14,agosto,93.0,2,-1.0,0,desconocido,no
58,jubilado,casado,secundaria,no,188.0,no,no,celular,14,agosto,141.0,2,-1.0,0,desconocido,no
60,servicios,casado,secundaria,no,2858.0,no,no,celular,14,agosto,155.0,2,-1.0,0,desconocido,no
35,gerencia,soltero,superior,no,0.0,no,si,celular,14,agosto,370.0,4,-1.0,0,desconocido,no
36,tecnico,soltero,superior,no,306.0,no,no,celular,14,agosto,111.0,2,-1.0,0,desconocido,no
36,gerencia,casado,superior,no,867.0,no,no,celular,14,agosto,159.0,2,-1.0,0,desconocido,no
34,gerencia,soltero,superior,no,416.0,no,no,celular,14,agosto,1217.0,4,-1.0,0,desconocido,no
51,obrero,casado,primaria,no,165.0,si,no,telefono_fijo,14,agosto,313.0,2,-1.0,0,desconocido,no
30,servicios,soltero,superior,no,719.0,no,si,celular,14,agosto,38.0,2,-1.0,0,desconocido,no
50,servicios,casado,secundaria,no,961.0,no,si,celular,14,agosto,757.0,4,-1.0,0,desconocido,no
37,gerencia,casado,superior,no,4332.0,no,no,celular,14,agosto,213.0,2,-1.0,0,desconocido,no
32,gerencia,casado,superior,no,972.0,no,no,celular,14,agosto,297.0,4,-1.0,0,desconocido,no
59,gerencia,casado,superior,no,1857.0,no,no,celular,14,agosto,128.0,4,-1.0,0,desconocido,no
34,gerencia,soltero,superior,no,2205.0,no,no,celular,14,agosto,635.0,2,-1.0,0,desconocido,no
49,obrero,casado,secundaria,no,322.0,no,no,celular,14,agosto,356.0,2,-1.0,0,desconocido,no
